m;Hour;Cloud amount (1/8);Pressure (msl) (hPa);Precipitation amount (mm);Relative humidity (%);Precipitation intensity (mm/h);Snow depth (cm);Air temperature (degC);Dew-point temperature (degC);Horizontal visibility (m);Wind direction (deg);Gust speed (m/s);Wind speed (m/s);Solar plant (kWh);dh_MWh
5;0;8;1002.8;0;98;0;0;7;6.7;3650;232;3.1;2.2;0;653,5995918
5;1;8;1003;0;99;0;0;7.3;7.1;1030;224;3.4;2.5;0;643,8624512
5;2;8;1003.4;0;98;0;0;7.7;7.4;8230;233;4.7;3.3;0;639,8059212
5;3;8;1003.5;0;97;0;0;7.9;7.4;10790;235;5.2;3.6;0;641,8166893
5;4;8;1003.8;0;91;0;0;7.9;6.5;29660;241;8.5;5.1;0;644,3006035
5;5;8;1004.2;0;86;0;0;8;5.8;39280;252;9.2;5;0;661,4165657
5;6;8;1004.7;0;90;0;0;7.5;5.9;36820;232;7;5;0;683,1988594
5;7;7;1005.4;0;85;0;0;8.4;6;49480;243;9;5.1;30;631,6986765
5;8;5;1005.8;0;78;0;0;10.2;6.4;44920;220;6.1;3.9;60;595,2777275
5;9;5;1006.3;0;76;0;0;10.8;6.8;42180;176;7.1;4.6;111;617,6416844
5;10;5;1006.8;0;81;0;0;9.2;6;46320;184;8.1;5.3;391;635,5028582
5;11;7;1007.1;0;71;0;0;11.7;6.7;42850;186;8;5.5;342;623,2530289
5;12;1;1007.7;0;78;0;0;9.8;6;42280;172;9.5;7.7;39;625,9996357
5;13;0;1007.8;0;70;0;0;11.4;6.2;49980;171;8.2;6.2;0;561,815065
5;14;0;1008.2;0;63;0;0;12.4;5.6;42170;187;8.2;5.6;0;549,3548935
5;15;0;1008.7;0;61;0;0;11.6;4.4;44390;178;7.8;5.5;0;595,4223263
5;16;0;1009.2;0;63;0;0;11;4.3;50000;188;9.4;6.8;0;615,965147
5;17;0;1009.4;0;65;0;0;10.2;3.8;50000;194;6.9;4.2;0;645,4220318
5;18;0;1009.5;0;69;0;0;8.9;3.4;50000;194;6.6;4.4;0;694,3256351
5;19;0;1009.5;0;83;0;0;7.3;4.6;50000;199;5.4;4.4;0;692,6082073
5;20;0;1009.9;0;89;0;0;7.5;5.8;50000;213;6;4.3;0;694,6417606
5;21;5;1010.4;0;94;0;0;6.3;5.3;30600;177;8.2;5.5;0;711,5980179
5;22;9;1010.6;0;98;0;0;5.2;4.9;570;179;6.4;4.5;0;708,9685318
5;23;8;1010.6;0;99;0;0;5.2;5.1;3340;186;4.3;3;0;699,3512383
5;0;7;1010.6;0;98;0;0;5;4.8;10060;198;6;4.1;0;697,1606438
5;1;8;1011;0;98;0;0;5;4.7;10000;218;8.4;3.6;0;702,7480781
5;2;7;1011.1;0;98;0;0;5.2;4.9;4330;186;5.2;3.3;0;722,9958847
5;3;8;1011.2;0;99;0;0;4.8;4.6;1480;192;7.1;5;0;767,4453964
5;4;7;1011.4;0;99;0;0;4.7;4.5;7860;224;5.4;3.5;0;814,8758959
5;5;8;1011.8;0;95;0;0;5.7;4.9;34920;216;4.4;3;0;820,9197395
5;6;8;1012.4;0;95;0;0;5.6;4.8;26090;203;6.8;4.6;0;817,6591362
5;7;8;1012.8;0;94;0;0;6.2;5.4;13160;194;5.8;3.5;0;799,0406662
5;8;8;1013.2;0;88;0;0;7.3;5.4;45360;188;5;3.7;0;738,7173868
5;9;8;1013.7;0;87;0;0;7.2;5.1;50000;182;6.4;4.6;0;745,9605944
5;10;8;1014.3;0;84;0;0;8.3;5.7;40670;189;6.2;4.2;0;724,4479462
5;11;8;1014.5;0;80;0;0;8.3;5.1;46740;209;5.8;4.1;0;694,0744287
5;12;8;1014.7;0;82;0;0;8.3;5.4;50000;176;5;3.4;0;706,3359772
5;13;8;1014.7;0;82;0;0;8.2;5.3;50000;173;5.8;4.1;0;685,8336941
5;14;8;1014.9;0;80;0;0;8.7;5.4;50000;194;6.8;3.9;0;687,0342705
5;15;8;1015;0;79;0;0;8.6;5.2;50000;189;6.8;4.3;110;693,2661995
5;16;7;1014.9;0;78;0;0;8.5;4.9;50000;216;4.7;3.1;181;704,2601093
5;17;5;1015.2;0;82;0;0;7.6;4.7;50000;209;4.6;3;151;747,1923833
5;18;0;1015.5;0;84;0;0;7;4.4;50000;227;4.3;3;190;779,1202667
5;19;0;1015.7;0;89;0;0;5.9;4.2;50000;180;1.3;0.9;150;807,3816788
5;20;1;1016;0;94;0;0;5.5;4.5;37560;230;3.8;3;30;778,8553868
5;21;5;1016.3;0;94;0;0;4.8;4;20100;268;2.9;2.3;0;792,84753
5;22;1;1016.1;0;97;0;0;4.4;4;17110;286;3.2;2.2;0;781,4536484
5;23;0;1016;0;98;0;0;4;3.7;12620;295;3.3;2.6;0;779,3853424
5;0;0;1016.3;0;98;0;0;3.6;3.2;8890;63;1.2;0.6;0;792,5594376
5;1;0;1016.6;0;98;0;0;4.4;4;9870;128;2;1.6;0;804,3678635
5;2;3;1016.4;0;98;0;0;3.4;3.1;3290;277;1.2;1;0;803,0410767
5;3;0;1016.8;0;99;0;0;3.3;3.2;3160;297;2.4;2;0;817,9950459
5;4;1;1016.9;0;95;0;0;5.2;4.4;9290;12;1.1;0.7;0;759,5100293
5;5;1;1017.1;0;82;0;0;7.9;5;21030;46;2.3;1.2;0;697,224995
5;6;0;1017.3;0;75;0;0;9.5;5.2;24850;78;2.9;1.9;0;660,5996864
5;7;0;1017.4;0;70;0;0;10.4;5.2;46800;65;4;2.5;60;612,7948013
5;8;0;1017.3;0;66;0;0;11.2;5.1;43690;75;3.3;1.8;182;563,7624847
5;9;0;1017.3;0;59;0;0;12.6;4.8;36190;86;5;3.2;200;520,4972061
5;10;0;1017.2;0;48;0;0;13.9;3.1;34320;86;6.3;4.1;40;486,303434
5;11;0;1016.9;0;45;0;0;15.3;3.4;41670;89;6.3;5;0;465,5988518
5;12;0;1016.5;0;45;0;0;15.1;3.4;38260;101;6;3.3;0;459,8398742
5;13;0;1016.1;0;44;0;0;15.4;3.2;42190;138;5;2.9;0;447,3122528
5;14;0;1015.8;0;36;0;0;15.3;0.3;42500;128;4.3;2.5;502;451,1222761
5;15;0;1015.6;0;39;0;0;15.4;1.5;48790;160;4.9;2.8;762;459,5444214
5;16;0;1015.2;0;41;0;0;14.5;1.3;50000;193;4.7;2.9;572;486,9677704
5;17;0;1014.9;0;42;0;0;13.1;0.4;50000;195;4.2;2.5;471;518,2113887
5;18;0;1014.8;0;48;0;0;11.5;0.9;50000;194;5.2;3.5;351;579,2972816
5;19;0;1014.7;0;53;0;0;10.4;1.2;50000;219;3.9;3.2;200;580,2868423
5;20;0;1014.5;0;52;0;0;10.2;0.8;50000;231;3.6;3;51;578,9063309
5;21;0;1014.3;0;53;0;0;9.5;0.4;50000;246;4.2;3.4;0;588,8389751
5;22;0;1014;0;60;0;0;8.3;1;50000;258;4.7;3.9;0;594,3402241
5;23;0;1013.5;0;71;0;0;7.2;2.2;50000;277;5;3.8;0;601,454221
5;0;0;1013.1;0;74;0;0;7;2.6;50000;303;4.1;2.4;0;611,0905964
5;1;0;1012.7;0;62;0;0;7.5;0.7;50000;310;6;3;0;618,49748
5;2;0;1012.3;0;59;0;0;7;-0.5;50000;315;4.1;2.3;0;639,9795341
5;3;0;1012;0;58;0;0;7.1;-0.6;50000;311;5;2.9;0;651,839381
5;4;0;1011.8;0;50;0;0;8.8;-1.1;43670;300;5.9;3.3;0;608,9787573
5;5;0;1011.5;0;41;0;0;10.9;-1.8;38280;304;5.5;2.7;0;564,3211655
5;6;1;1011.3;0;37;0;0;12.5;-2;48170;292;6.2;3.7;10;556,9898285
5;7;0;1011.1;0;36;0;0;11.8;-2.9;41290;294;6.6;3.2;70;527,7709267
5;8;0;1010.5;0;28;0;0;13.9;-4.5;38470;288;6.1;3;201;460,5102997
5;9;0;1009.9;0;24;0;0;15;-5.3;40540;276;6.5;3.2;250;440,2509708
5;10;1;1009.1;0;28;0;0;16;-2.6;38210;234;6.8;3.5;411;420,2506508
5;11;0;1008.5;0;28;0;0;15.8;-2.5;43370;288;8.4;4.2;542;400,4762148
5;12;3;1007.8;0;30;0;0;14.8;-2.6;50000;259;10.9;5.9;622;409,9107628
5;13;3;1007.3;0;39;0;0;14.7;1;50000;193;7;5;662;430,8850025
5;14;5;1006.7;0;32;0;0;14.9;-1.5;50000;230;6.8;4.1;621;435,6356586
5;15;7;1006.4;0;30;0;0;14.7;-2.7;44170;257;9.1;5.4;382;457,0770592
5;16;7;1006.3;0;29;0;0;14.2;-3.5;50000;278;8.1;4.6;260;481,6011913
5;17;5;1006.3;0;32;0;0;13.1;-3.3;46100;277;11;5.8;120;506,6577362
5;18;7;1006.8;0;39;0;0;11.9;-1.8;50000;276;11.8;7.6;101;553,6700218
5;19;3;1007.1;0;44;0;0;10;-1.9;50000;273;8.3;4.6;40;593,834227
5;20;1;1007.6;0;43;0;0;7.9;-3.9;50000;275;8.2;5.1;20;628,1119267
5;21;0;1007.7;0;46;0;0;6.9;-3.9;50000;273;8.7;5.6;20;631,8755898
5;22;0;1007.9;0;48;0;0;6;-4.3;50000;275;9;5.3;0;663,0175735
5;23;0;1008.3;0;50;0;0;5.3;-4.2;50000;280;9.8;5.7;0;673,853299
5;0;0;1008.4;0;56;0;0;4.1;-3.9;50000;269;7.1;4.3;0;714,1751854
5;1;0;1008.4;0;60;0;0;3.5;-3.5;50000;269;6.6;4.4;0;788,2994976
5;2;0;1008.4;0;66;0;0;2.9;-2.8;50000;270;6;3.5;0;779,758968
5;3;0;1008.6;0;69;0;0;3;-2.1;43160;260;5.2;3.1;0;807,9648265
5;4;0;1008.8;0;64;0;0;4.9;-1.4;38700;277;5.9;3.2;0;772,41959
5;5;0;1008.8;0;59;0;0;6.5;-0.9;44600;282;4.9;2.6;0;741,9775358
5;6;0;1009;0;54;0;0;8;-0.8;41400;277;6.6;3;0;705,1576954
5;7;0;1009;0;45;0;0;9.2;-2.2;46740;288;8.9;5.3;49;646,1145248
5;8;0;1009;0;40;0;0;10.2;-2.8;40210;282;8.3;4.4;171;616,3048004
5;9;1;1009;0;33;0;0;11.2;-4.4;38700;288;9.4;4.5;311;570,0443069
5;10;1;1009;0;30;0;0;12.6;-4.7;40610;277;9.4;3.9;461;533,5241867
5;11;1;1009;0;33;0;0;13;-3;43260;279;8.6;4.5;501;502,0181778
5;12;1;1009.1;0;30;0;0;12.8;-4.2;42980;288;8.4;4.8;602;490,38134
5;13;3;1009;0;32;0;0;12.8;-3.4;49100;251;8.9;5.9;582;472,9583223
5;14;3;1009.3;0;35;0;0;13.5;-1.8;46200;270;6.6;3.3;501;489,4783352
5;15;3;1009.6;0;33;0;0;13.7;-2.3;39930;264;9;5.6;442;512,8162308
5;16;1;1009.9;0;36;0;0;12.5;-2.1;50000;276;3.1;1.4;460;525,7108623
5;17;7;1010.2;0;40;0;0;12;-1.3;50000;334;4;2.4;242;555,1565594
5;18;5;1010.7;0;40;0;0;10.9;-2.1;50000;259;8.9;5.4;220;614,3591167
5;19;0;1011.4;0;45;0;0;9;-2.2;50000;263;7.3;4.6;20;646,2799709
5;20;0;1011.8;0;48;0;0;7.6;-2.8;50000;263;6.8;4.3;40;651,3992901
5;21;0;1012;0;51;0;0;6.4;-3;50000;260;6.4;4.2;0;708,5845836
5;22;0;1012.3;0;55;0;0;5.5;-2.9;50000;265;7.7;4.9;0;721,55
5;23;0;1012.4;0;58;0;0;4.9;-2.7;50000;278;7.7;4.5;0;742,72
5;0;0;1012.6;0;65;0;0;3.9;-2.1;50000;273;6.9;4.4;0;762,44
5;1;0;1012.7;0;68;0;0;3.3;-2.1;50000;271;6.3;4.3;0;772,9834023
5;2;0;1012.8;0;73;0;0;2.5;-1.9;50000;272;5.9;4.1;0;793,4865536
5;3;0;1012.8;0;73;0;0;2.8;-1.5;50000;268;4.9;3.3;0;784,1706359
5;4;0;1013.3;0;69;0;0;4.7;-0.6;50000;257;5.1;3.3;0;747,5399979
5;5;0;1013.3;0;60;0;0;6.8;-0.5;40910;240;3.7;2.5;0;699,1901325
5;6;0;1013.2;0;50;0;0;8.4;-1.4;39310;251;4.5;2.5;0;634,0701759
5;7;1;1013.1;0;37;0;0;10.5;-3.6;38980;229;4.8;2.3;60;599,2432957
5;8;1;1012.8;0;46;0;0;11.6;0.2;37310;129;5.7;3.3;171;609,44272
5;9;1;1012.7;0;45;0;0;11.3;-0.4;46440;157;8.7;5.7;321;624,7335098
5;10;0;1012.6;0;45;0;0;10.3;-1.1;39330;184;9.7;6.1;431;610,640997
5;11;0;1012;0;43;0;0;11;-1.3;46060;152;9.7;6.6;572;599,989484
5;12;0;1011.6;0;43;0;0;11.9;-0.2;33500;166;8.1;4.8;652;576,6465096
5;13;3;1010.7;0;38;0;0;11.7;-2.2;43630;185;8.5;5.7;702;549,6218758
5;14;3;1010.2;0;42;0;0;12.3;-0.4;39970;135;5.9;3.7;681;557,1032188
5;15;7;1009.6;0;43;0;0;11;-1.3;41180;143;4.9;2.4;622;574,0350477
5;16;7;1009.3;0;45;0;0;10.1;-1.4;50000;139;2.4;1.4;462;627
5;17;8;1009.1;0;55;0;0;8.8;0.1;50000;94;6.9;5.4;250;679,8535095
5;18;8;1008.3;0;50;0;0;9.1;-0.8;50000;82;7.1;4.5;111;649,8
5;19;3;1007.9;0;65;0;0;8.2;2;50000;126;4.8;2.6;40;651,1
5;20;7;1007.6;0;80;0;0;8;4.8;32860;189;8;5.3;0;665,5
5;21;7;1007.6;0;83;0;0;7.1;4.5;20790;202;9.1;6.3;0;654,07
5;22;5;1007.7;0;83;0;0;6.9;4.3;24530;215;8;5.1;0;648,0555565
5;23;5;1007.8;0;86;0;0;6.5;4.4;19230;205;8;5.7;0;659,7485135
5;0;5;1007.9;0;91;0;0;6.2;4.8;15600;208;6.5;3.6;0;670,9014978
5;1;7;1008.3;0;91;0;0;6.3;5;13730;230;7.5;5;0;653,5594088
5;2;1;1008.6;0;94;0;0;4.6;3.7;12710;232;4.6;3.4;0;692,481526
5;3;0;1009;0;93;0;0;5;4;16160;231;4.9;3.5;0;651,465089
5;4;0;1009.2;0;81;0;0;6.6;3.5;26090;240;6.2;3.4;0;600,3444833
5;5;0;1009.8;0;64;0;0;8.8;2.3;38630;250;9;5.5;0;558,41
5;6;0;1010.1;0;55;0;0;10.7;2;39750;254;7;4.3;10;552,3
5;7;0;1010.7;0;48;0;0;10.9;0.4;50000;270;7.9;5;60;547,4
5;8;0;1011;0;38;0;0;11.9;-1.9;41160;268;8.5;5.3;181;528,9
5;9;0;1011.2;0;29;0;0;12.6;-5;40170;246;11.8;6.6;320;500,4
5;10;0;1011.5;0;28;0;0;13.6;-4.5;43350;261;10.4;5.8;462;487,1
5;11;0;1011.5;0;26;0;0;14.4;-5.2;34710;255;10.1;5.8;582;456
5;12;0;1011.7;0;22;0;0;14.4;-7.2;40800;246;11.9;6.4;651;441,9
5;13;0;1011.6;0;20;0;0;14.9;-7.6;50000;266;9.8;5.9;692;442,5
5;14;0;1011.7;0;19;0;0;15.1;-8.1;46370;270;10.8;6.2;703;435,5
5;15;0;1011.9;0;21;0;0;14.4;-7.8;47630;280;7.6;3.9;661;457,2
5;16;0;1012.2;0;18;0;0;13.6;-10.4;49950;270;8.2;4.5;602;504,98
5;17;0;1012.5;0;22;0;0;12;-9.2;50000;268;6.2;3.5;511;538,950001
5;18;0;1012.8;0;23;0;0;10.7;-9.3;50000;288;4;2.2;382;597,77
5;19;0;1013.4;0;28;0;0;8.7;-8.6;50000;302;3.3;1.9;210;620,7939943
5;20;0;1013.6;0;33;0;0;7.1;-8;50000;294;3.6;2.7;90;639,581378
5;21;0;1013.8;0;37;0;0;5.8;-7.8;50000;304;3.3;2.3;0;662,7236771
5;22;0;1013.8;0;38;0;0;5.6;-7.8;50000;318;3.5;2.9;0;673,415327
5;23;0;1013.9;0;44;0;0;4;-7.2;50000;6;2.6;1.8;0;703,8729926
5;0;0;1014.1;0;49;0;0;4.4;-5.5;50000;34;3.1;2.5;0;701,9124205
5;1;0;1014;0;54;0;0;5.1;-3.6;50000;42;3.3;2.5;0;720,704157
5;2;0;1014;0;63;0;0;4.2;-2.2;50000;44;3.2;2.6;0;725,5231593
5;3;0;1013.9;0;68;0;0;5.3;-0.1;50000;70;5.6;3.4;0;664,6144962
5;4;0;1013.8;0;69;0;0;7.2;1.8;50000;80;6.2;3.7;0;605,9889005
5;5;0;1013.7;0;61;0;0;8.4;1.2;42680;100;8.6;5.4;0;586,3260753
5;6;0;1013.4;0;57;0;0;9.3;1.1;38950;96;9.4;7.2;0;587,2671183
5;7;0;1013.1;0;54;0;0;10.3;1.5;48330;96;7.6;5.6;50;572,3784225
5;8;0;1012.8;0;47;0;0;11.6;0.6;38990;115;7.1;5.1;181;552,5953712
5;9;0;1012.1;0;52;0;0;12;2.3;33080;90;6.2;3.7;331;538,4090485
5;10;0;1011.3;0;54;0;0;11.2;2.3;50000;69;8.6;5.5;461;515,3722857
5;11;0;1010.8;0;54;0;0;11.3;2.3;36820;70;7;5;562;481,4702484
5;12;1;1010;0;41;0;0;13.9;0.9;45710;99;7;4.4;652;473,7532059
5;13;1;1009.2;0;42;0;0;12.9;0.3;41740;93;8.9;7;671;471,1223483
5;14;0;1008.5;0;41;0;0;13.5;0.6;47830;94;7.4;5.4;612;470,5966415
5;15;0;1007.5;0;41;0;0;13.9;0.8;41320;96;6.6;4.7;542;474,6493134
5;16;0;1006.6;0;44;0;0;13.6;1.5;50000;119;5.3;3.2;501;501,1666428
5;17;0;1006;0;53;0;0;11.8;2.4;50000;107;4.4;3.1;451;559,8949969
5;18;0;1005.4;0;58;0;0;10.6;2.7;50000;105;4.3;2.9;372;588,6984777
5;19;3;1004.8;0;56;0;0;10.6;2.2;50000;112;5.4;4.1;190;579,0934891
5;20;3;1003.9;0;55;0;0;10.8;2.2;50000;125;4;3.1;40;532,2138481
5;21;7;1003.2;0;56;0;0;12.3;3.8;48270;155;7;4.2;0;491,6814936
5;22;8;1003.1;0;68;0;0;10.9;5.2;30650;187;7.4;4.9;0;506,2052879
5;23;8;1002.5;0;77;0;0;10.1;6.2;30260;185;9.7;6.8;0;525,3110934
5;0;7;1001.4;0.1;81;0.4;0;9.5;6.4;23160;178;8.5;5.4;0;567,2772881
5;1;7;1000.5;0;74;0;0;10;5.6;50000;166;7;4.1;0;587,4165394
5;2;7;999.6;0;73;0;0;9.8;5.1;50000;180;8;5.2;0;540,994136
5;3;7;998.9;0;74;0;0;9.5;5.2;50000;188;7;4.7;0;567,541349
5;4;3;998.5;0;85;0;0;9.5;7;21180;203;6.8;3.8;0;599,1886688
5;5;7;998;0;89;0;0;8.9;7.2;14260;184;5.3;3.8;0;670,5586273
5;6;7;997.8;0.6;95;1.4;0;8.5;7.7;8730;262;5.4;3.7;0;682,6367225
5;7;7;997.4;0.8;92;0.9;0;6.9;5.7;13440;288;7.3;4.2;61;790,0263947
5;8;7;998.3;2.2;93;2.9;0;4.4;3.4;5590;283;8.6;5.1;19;937,1559215
5;9;7;998.2;3.4;95;3.1;0;1.5;0.7;7090;304;10.2;5;41;1091,48219
5;10;9;999;2.9;97;2.5;0;0.6;0.2;1160;289;8.3;4.8;60;1080,378873
5;11;9;999;1.9;96;0.8;0;0.8;0.2;2000;292;10.5;5.3;50;1054,004082
5;12;7;999.1;0.7;95;0.7;0;1.3;0.6;5770;287;10.7;6;30;995,0889905
5;13;7;999;0.1;86;0;0;2.2;0.1;50000;295;8;4.9;10;935,2445316
5;14;7;999.3;0;83;0;0;3.8;1.2;50000;284;6.3;3.9;40;873,0025586
5;15;7;999.7;0;87;0;0;3.2;1.3;15800;286;9.2;5.5;51;940,6453937
5;16;7;999.6;0;85;0;0;3;0.7;50000;273;5;3.4;120;918,0902359
5;17;7;999.8;0;74;0;0;3.4;-0.8;50000;259;6.5;3.7;140;898,8425708
5;18;7;1000;0;63;0;0;3.3;-3.2;50000;251;7.9;4.4;60;885,7759824
5;19;7;1000.2;0;57;0;0;3.1;-4.7;50000;252;7.9;4.6;40;922,4139505
5;20;5;1000.3;0;68;0;0;1.6;-3.7;50000;258;7.9;5.3;40;908,4524997
5;21;7;1000.8;0;70;0;0;1.4;-3.5;50000;259;7.2;4.7;10;885,1952414
5;22;7;1000.6;0;69;0;0;1.3;-3.8;50000;257;7.5;4.7;0;884,0440247
5;23;7;1000.8;0;75;0;0;0.8;-3.1;50000;257;7.4;4.4;0;886,8366949
5;0;7;1000.5;0;75;0;0;0.6;-3.3;50000;261;6.8;4.4;0;884,1626117
5;1;7;1000.6;0;84;0;0;0.1;-2.2;50000;259;6.6;4.1;0;880,7574677
5;2;7;1000.7;0;86;0;0;0.3;-1.8;50000;256;6;3.9;0;905,7152669
5;3;7;1000.9;0;88;0;0;0.6;-1.1;50000;255;5.7;3.8;0;907,3237799
5;4;5;1000.9;0;84;0;0;1.8;-0.6;50000;251;4.2;2.9;0;930,9178158
5;5;1;1001.3;0;82;0;0;2.7;-0.1;47120;246;4;2.5;0;924,9196783
5;6;0;1001.5;0;72;0;0;5;0.4;45580;243;5.5;3.5;0;763,602034
5;7;0;1001.7;0;52;0;0;7.7;-1.4;42600;256;6.2;3.7;81;700,3880127
5;8;3;1002;0;45;0;0;8.8;-2.5;45600;226;10.2;5;140;691,991209
5;9;3;1002.2;0;43;0;0;8.3;-3.4;50000;209;6.8;3.9;381;700,8556458
5;10;5;1002.1;0;59;0;0;8.8;1.3;41190;178;9.6;6.5;442;686,9146408
5;11;5;1002.4;0;58;0;0;8.6;0.8;49240;174;9.1;5;441;708,0111675
5;12;1;1003.1;0;37;0;0;9.3;-4.8;50000;211;6.4;3.4;301;675,7924877
5;13;7;1003.7;0;57;0;0;9.5;1.5;36920;167;10.4;6.4;421;715,1442116
5;14;7;1003.9;0.7;81;2.9;0;5.6;2.6;18300;183;10.1;5.6;361;721,8351219
5;15;1;1003.6;0;56;0;0;7.2;-0.9;49760;162;7.8;5;482;716,7719269
5;16;7;1004;0;66;0;0;6.7;0.8;50000;186;5.1;2.9;310;738,5615305
5;17;1;1004;0;69;0;0;6.4;1.2;50000;186;5.4;3.7;311;760,6613544
5;18;5;1004.6;0.1;56;0;0;6.4;-1.7;50000;236;4.8;2.5;141;779,8042774
5;19;0;1004.9;0;64;0;0;5;-1.3;50000;227;5.9;4.3;170;791,7263695
5;20;0;1005.1;0;65;0;0;4.4;-1.7;50000;216;5.6;3.8;40;789,8370054
5;21;0;1005.4;0;66;0;0;3.7;-2.1;50000;224;5.5;4.2;20;781,9543751
5;22;0;1005.4;0;65;0;0;3.1;-2.8;50000;213;5.2;3.6;0;805,7824532
5;23;0;1005.4;0;69;0;0;3;-2.2;50000;203;5.2;3.9;0;827,4417114
5;0;0;1005.2;0;77;0;0;2.4;-1.2;50000;163;2.6;1.7;0;830,7114784
5;1;1;1004.8;0;81;0;0;1.7;-1.2;50000;99;1.7;1.5;0;847,0037186
5;2;5;1004.5;0;87;0;0;1.5;-0.4;50000;100;3.5;2.5;0;864,7749844
5;3;3;1004.3;0;87;0;0;3.4;1.4;48350;112;4;3.2;0;817,3153605
5;4;1;1003.9;0;72;0;0;6.5;1.7;45730;100;4.8;3.2;0;790,1679167
5;5;1;1003.5;0;69;0;0;7.2;2;49020;93;7.2;4.6;0;770,742296
5;6;7;1003.4;0;68;0;0;6.4;1;41110;95;11.6;8.6;20;835,0528372
5;7;7;1003.8;0;76;0;0;4.8;0.9;38910;111;11.9;7.1;30;876,623625
5;8;7;1003.8;0.7;95;1.5;0;2.1;1.3;8760;66;10.8;6.5;0;972,3471653
5;9;7;1003.5;0.7;91;0;0;4.2;2.9;11580;141;8.4;5.4;0;837,1929739
5;10;8;1003.7;0;91;0;0;4.8;3.4;26060;181;4.9;2.5;0;816,8715044
5;11;7;1003.9;0.2;81;0;0;6.2;3.2;39800;105;7.6;5.3;0;782,3986609
5;12;7;1003.8;0;78;0;0;5.9;2.2;37520;178;5.4;3.3;0;809,2618128
5;13;5;1003.6;0;75;0;0;6.1;2.1;47250;126;6.2;3.7;0;768,5944439
5;14;3;1003.8;0;69;0;0;6.2;0.9;47700;121;6.2;3.5;0;752,4783777
5;15;5;1003.7;0;69;0;0;5.8;0.5;47070;100;5.8;4.1;0;768,3472
5;16;5;1003.8;0;79;0;0;5.2;1.8;50000;107;4.4;2.8;0;787,302285
5;17;3;1003.7;0;71;0;0;5.1;0.3;50000;164;3.6;2;0;846,1924048
5;18;3;1003.7;0;81;0;0;3.9;1;50000;213;3.9;2.7;0;895,4660642
5;19;0;1003.8;0;85;0;0;3.2;1;50000;233;3.1;2;0;873,1796406
5;20;5;1004.3;0;85;0;0;3.6;1.2;50000;296;4.4;2;0;862,1466869
5;21;1;1004.6;0;93;0;0;1.8;0.8;50000;276;3.9;3.1;0;876,2802486
5;22;1;1004.8;0;96;0;0;1.1;0.5;50000;285;4.1;2.5;0;849,105739
5;23;0;1005.2;0;97;0;0;0.2;-0.2;28140;275;4.1;2.8;0;902,1985261
5;0;0;1005.6;0;98;0;0;0.1;-0.2;18350;261;5.7;3.7;0;902,7992231
5;1;5;1006;0;99;0;0;0.5;0.4;22390;272;4.5;3.4;0;872,8943135
5;2;8;1006.3;0;98;0;0;1.5;1.2;50000;262;6.6;4.3;0;850,1513712
5;3;3;1006.3;0;92;0;0;2.7;1.6;50000;260;5.4;3.6;0;837,9123296
5;4;0;1006.5;0;82;0;0;4.2;1.4;41210;259;7.5;4.3;0;831,3379697
5;5;0;1006.7;0;70;0;0;5.8;0.9;46910;254;5.8;3.5;0;788,4635731
5;6;0;1007;0;62;0;0;7.3;0.6;50000;266;7;3.6;0;721,8574768
5;7;0;1007.3;0;50;0;0;8.5;-1.4;39440;279;9.5;6.3;0;680,114119
5;8;3;1007.6;0;46;0;0;9.8;-1.4;42350;260;10.5;5.4;0;666,6818417
5;9;1;1007.8;0;33;0;0;10.1;-5.3;34900;243;9.9;6;0;644,4828617
5;10;5;1008;0;35;0;0;9.3;-5.5;48880;229;10.6;7;31;632,0721912
5;11;5;1008;0;29;0;0;9.6;-7.4;47400;241;10;6.2;0;658,5471848
5;12;7;1008.6;0;43;0;0;9.4;-2.5;46110;241;10.5;6.4;0;673,667482
5;13;5;1008.5;0;44;0;0;8.7;-2.8;50000;183;9.7;6.2;0;729,7661077
5;14;7;1009.2;0;65;0;0;6.6;0.5;47250;206;8;4.8;0;709,6963211
5;15;7;1008.6;0;54;0;0;8.2;-0.5;44960;198;7;4.5;0;667,9732346
5;16;7;1008.7;0;52;0;0;7.2;-2.1;50000;268;3.5;1.6;0;716,576649
5;17;1;1008.3;0;71;0;0;6.8;1.9;50000;187;7.6;4.1;0;735,4300926
5;18;0;1007.9;0;74;0;0;6.3;2.1;50000;192;5.4;3.7;0;766,0679188
5;19;0;1008.1;0;47;0;0;6.6;-4;50000;221;8;5.4;0;760,8121154
5;20;1;1008.3;0;62;0;0;5.7;-1;50000;208;8.1;5.7;0;782,7261919
5;21;0;1008.3;0;82;0;0;4.4;1.5;50000;208;5.9;3.8;0;778,3890793
5;22;1;1008;0;79;0;0;4.1;0.9;50000;222;6.2;3.9;0;777,2688053
5;23;5;1007.8;0;82;0;0;4.1;1.3;50000;205;5.7;3.8;0;769,1810396
5;0;7;1007.4;0;85;0;0;4.9;2.5;50000;190;6.3;3.9;0;769,73629
5;1;8;1006.7;0.3;90;0.4;0;4;2.5;25400;220;5.6;3.5;0;772,9889381
5;2;7;1006.4;0.8;88;0.8;0;3;1.2;17960;237;8.7;4.5;0;897,7503262
5;3;9;1006.4;4;98;5.2;0;0.2;-0.1;690;238;4;2.7;0;965,4245269
5;4;7;1006.1;1.6;98;0;0;0.5;0.3;27300;207;4.5;3.4;0;969,4198123
